,url,name,categories,img_url,user_reviews,date,price,pegi_desc
703,https://store.steampowered.com/app/311560/Assassins_Creed_Rogue/?snr=1_7_7_230_150_60,Assassin’s Creed® Rogue,Single-playerPartial Controller SupportRequires 3rd-Party Account: Uplay (Supports Linking to Steam Account)Requires agreement to a 3rd-party EULAAssassin's Creed Rogue EULA,https://steamcdn-a.akamaihd.net/steam/apps/311560/header.jpg?t=1602601367,148;76,"Mar 9, 2015",19.99,Mature 17+
704,https://store.steampowered.com/app/1253990/Sid_Meiers_Civilization_VI__Maya__Gran_Colombia_Pack/?snr=1_7_7_230_150_60,Sid Meier's Civilization VI - Maya & Gran Colombia Pack,Single-playerOnline PvPLAN PvPShared/Split Screen PvPDownloadable ContentSteam AchievementsSteam Trading CardsSteam WorkshopSteam Turn NotificationsRemote Play on TabletRemote Play Together,https://steamcdn-a.akamaihd.net/steam/apps/1253990/header.jpg?t=1590677195,227;40,"May 20, 2020",8.99,Everyone
705,https://store.steampowered.com/app/626690/Sword_Art_Online_Fatal_Bullet/?snr=1_7_7_230_150_60,Sword Art Online: Fatal Bullet,Single-playerOnline PvPSteam AchievementsPartial Controller SupportSteam CloudStatsSteam LeaderboardsRemote Play on TabletRequires agreement to a 3rd-party EULASword Art Online: Fatal Bullet EULA,https://steamcdn-a.akamaihd.net/steam/apps/626690/header.jpg?t=1581707515,238;86,"Feb 23, 2018",39.99,Teen
706,https://store.steampowered.com/app/404013/Total_War_WARHAMMER__The_Grim_and_the_Grave/?snr=1_7_7_230_150_60,Total War: WARHAMMER - The Grim and the Grave,Single-playerDownloadable Content,https://steamcdn-a.akamaihd.net/steam/apps/404013/header.jpg?t=1571752754,564;73,"Sep 1, 2016",8.99,Teen
707,https://store.steampowered.com/app/925940/Myst_IV_Revelation/?snr=1_7_7_230_150_60,Myst IV: Revelation,Single-player,https://steamcdn-a.akamaihd.net/steam/apps/925940/header.jpg?t=1600293300,66;66,"Sep 10, 2004",14.99,Teen
708,https://store.steampowered.com/app/40980/Stronghold_Legends_Steam_Edition/?snr=1_7_7_230_150_60,Stronghold Legends: Steam Edition,Single-playerSteam AchievementsSteam Trading CardsSteam WorkshopSteam CloudIncludes level editor,https://steamcdn-a.akamaihd.net/steam/apps/40980/header.jpg?t=1601995854,29;93,"Oct 27, 2009",14.99,Teen
709,https://store.steampowered.com/app/1051200/Trover_Saves_the_Universe/?snr=1_7_7_230_150_60,Trover Saves the Universe,Single-playerSteam AchievementsFull controller supportSteam Trading CardsSteam CloudRemote Play on TV,https://steamcdn-a.akamaihd.net/steam/apps/1051200/header.jpg?t=1589486704,24;91,"Jun 4, 2019",29.99,Mature 17+
710,https://store.steampowered.com/app/217200/Worms_Armageddon/?snr=1_7_7_230_150_60,Worms Armageddon,Single-player,https://steamcdn-a.akamaihd.net/steam/apps/217200/header.jpg?t=1596795393,107;95,"May 31, 1999",14.99,Everyone
711,https://store.steampowered.com/app/12200/Bully_Scholarship_Edition/?snr=1_7_7_230_150_61,Bully: Scholarship Edition,Single-playerPartial Controller SupportRequires agreement to a 3rd-party EULAeula_Rockstar,https://steamcdn-a.akamaihd.net/steam/apps/12200/header.jpg?t=1597421226,169;75,"Oct 21, 2008",14.99,Teen
712,https://store.steampowered.com/app/1353520/Brawlhalla__Summer_Championship_2020_Pack/?snr=1_7_7_230_150_61,Brawlhalla - Summer Championship 2020 Pack,Single-playerOnline PvPShared/Split Screen PvPOnline Co-opShared/Split Screen Co-opCross-Platform MultiplayerDownloadable ContentSteam AchievementsFull controller supportSteam Trading CardsRemote Play on PhoneRemote Play on TabletRemote Play on TVRemote Play Together,https://steamcdn-a.akamaihd.net/steam/apps/1353520/header.jpg?t=1594669677,11;90,"Jul 13, 2020",8.99,Everyone
713,https://store.steampowered.com/app/1347751/PAYDAY_2_Weapon_Color_Pack_2/?snr=1_7_7_230_150_61,PAYDAY 2: Weapon Color Pack 2,Single-playerOnline Co-opDownloadable ContentSteam AchievementsFull controller supportSteam Trading CardsIn-App PurchasesSteam CloudRemote Play on TV,https://steamcdn-a.akamaihd.net/steam/apps/1347751/header.jpg?t=1602745946,73;90,"Jun 30, 2020",2.99,Mature 17+
714,https://store.steampowered.com/app/250760/Shovel_Knight_Treasure_Trove/?snr=1_7_7_230_150_61,Shovel Knight: Treasure Trove,Single-playerShared/Split Screen PvPShared/Split Screen Co-opSteam AchievementsFull controller supportSteam Trading CardsSteam CloudRemote Play on PhoneRemote Play on TabletRemote Play on TVRemote Play Together,https://steamcdn-a.akamaihd.net/steam/apps/250760/header.jpg?t=1597969455,61;95,"Jun 26, 2014",39.99,Everyone
715,https://store.steampowered.com/app/16450/FEAR_2_Project_Origin/?snr=1_7_7_230_150_61,F.E.A.R. 2: Project Origin,Single-playerRequires agreement to a 3rd-party EULAeula_16450,https://steamcdn-a.akamaihd.net/steam/apps/16450/header.jpg?t=1585439873,70;85,"Feb 12, 2009",14.99,Mature 17+
716,https://store.steampowered.com/app/1184411/PAYDAY_2_Border_Crossing_Heist/?snr=1_7_7_230_150_61,PAYDAY 2: Border Crossing Heist,Single-playerOnline Co-opDownloadable ContentSteam AchievementsFull controller supportSteam Trading CardsIn-App Purchases,https://steamcdn-a.akamaihd.net/steam/apps/1184411/header.jpg?t=1576056251,421;58,"Nov 7, 2019",6.99,Mature 17+
717,https://store.steampowered.com/app/15100/Assassins_Creed_Directors_Cut_Edition/?snr=1_7_7_230_150_61,Assassin's Creed™: Director's Cut Edition,Single-playerPartial Controller Support,https://steamcdn-a.akamaihd.net/steam/apps/15100/header.jpg?t=1602600542,119;83,"Apr 9, 2008",19.99,Mature 17+
718,https://store.steampowered.com/app/613880/Zoo_Tycoon_Ultimate_Animal_Collection/?snr=1_7_7_230_150_61,Zoo Tycoon: Ultimate Animal Collection,Single-playerOnline PvPSteam AchievementsPartial Controller SupportSteam Cloud,https://steamcdn-a.akamaihd.net/steam/apps/613880/header.jpg?t=1573145498,18;72,"Sep 14, 2018",19.99,Everyone
719,https://store.steampowered.com/app/899440/GOD_EATER_3/?snr=1_7_7_230_150_61,GOD EATER 3,Single-playerOnline PvPOnline Co-opSteam AchievementsSteam Trading CardsPartial Controller SupportSteam CloudRequires agreement to a 3rd-party EULAGOD EATER 3 EULA,https://steamcdn-a.akamaihd.net/steam/apps/899440/header.jpg?t=1579637522,44;90,"Feb 7, 2019",59.99,Teen
720,https://store.steampowered.com/app/390560/Fantasy_Strike/?snr=1_7_7_230_150_61,Fantasy Strike,Single-playerOnline PvPShared/Split Screen PvPCross-Platform MultiplayerFull controller supportSteam Trading CardsRemote Play on TVRemote Play Together,https://steamcdn-a.akamaihd.net/steam/apps/390560/header.jpg?t=1599879109,59;62,"Jul 25, 2019",0.00,Teen
721,https://store.steampowered.com/app/940220/A_Hat_in_Time__Nyakuza_Metro__Online_Party/?snr=1_7_7_230_150_61,A Hat in Time - Nyakuza Metro + Online Party,Single-playerOnline PvPOnline Co-opShared/Split Screen Co-opDownloadable ContentSteam AchievementsFull controller supportSteam Trading CardsCaptions availableSteam WorkshopSteam CloudStatsIncludes level editor,https://steamcdn-a.akamaihd.net/steam/apps/940220/header.jpg?t=1569262358,"1,049;91","May 10, 2019",6.99,Everyone
722,https://store.steampowered.com/app/232890/Stronghold_Crusader_2/?snr=1_7_7_230_150_61,Stronghold Crusader 2,Single-playerOnline PvPOnline Co-opSteam AchievementsSteam Trading CardsSteam WorkshopSteam CloudIncludes level editor,https://steamcdn-a.akamaihd.net/steam/apps/232890/header.jpg?t=1601995917,129;75,"Sep 22, 2014",39.99,Teen
723,https://store.steampowered.com/app/1301740/Generation_Zero__FNIX_Rising/?snr=1_7_7_230_150_61,Generation Zero® - FNIX Rising,Single-playerOnline Co-opDownloadable ContentSteam AchievementsPartial Controller SupportSteam Cloud,https://steamcdn-a.akamaihd.net/steam/apps/1301740/header.jpg?t=1592899245,57;43,"Jun 23, 2020",7.99,Teen
724,https://store.steampowered.com/app/730830/Escape_from_Monkey_Island/?snr=1_7_7_230_150_61,Escape from Monkey Island™,Single-playerSteam CloudRequires agreement to a 3rd-party EULAEscape from Monkey Island EULA,https://steamcdn-a.akamaihd.net/steam/apps/730830/header.jpg?t=1571778043,12;83,"Nov 9, 2000",6.99,Teen
725,https://store.steampowered.com/app/1125020/Frostpunk_The_Rifts/?snr=1_7_7_230_150_62,Frostpunk: The Rifts,Single-playerDownloadable ContentSteam AchievementsSteam Trading CardsSteam Cloud,https://steamcdn-a.akamaihd.net/steam/apps/1125020/header.jpg?t=1602836577,279;52,"Aug 27, 2019",4.99,Mature 17+
726,https://store.steampowered.com/app/442070/Drawful_2/?snr=1_7_7_230_150_62,Drawful 2,Shared/Split Screen PvPSteam AchievementsFull controller supportSteam CloudRemote Play on PhoneRemote Play on TabletRemote Play on TVRemote Play Together,https://steamcdn-a.akamaihd.net/steam/apps/442070/header.jpg?t=1597763440,14;92,"Jun 20, 2016",9.99,Teen
727,https://store.steampowered.com/app/345800/Darkest_Dungeon_Soundtrack/?snr=1_7_7_230_150_62,Darkest Dungeon Soundtrack,Single-playerAdditional High-Quality Audio,https://steamcdn-a.akamaihd.net/steam/apps/345800/header.jpg?t=1590707552,132;84,"Jan 19, 2016",9.99,Teen
728,https://store.steampowered.com/app/566540/Labyrinth_of_Refrain_Coven_of_Dusk/?snr=1_7_7_230_150_62,Labyrinth of Refrain: Coven of Dusk,Single-playerSteam AchievementsFull controller supportSteam Trading CardsSteam CloudRemote Play on TV,https://steamcdn-a.akamaihd.net/steam/apps/566540/header.jpg?t=1600797889,14;57,"Sep 18, 2018",29.99,Mature 17+
729,https://store.steampowered.com/app/205610/Port_Royale_3/?snr=1_7_7_230_150_62,Port Royale 3,Single-playerSteam AchievementsFull controller supportSteam Trading Cards,https://steamcdn-a.akamaihd.net/steam/apps/205610/header.jpg?t=1599137713,23;86,"May 4, 2012",14.99,Teen
730,https://store.steampowered.com/app/599080/The_Blackout_Club/?snr=1_7_7_230_150_62,The Blackout Club,Single-playerOnline PvPOnline Co-opSteam AchievementsFull controller supportSteam CloudRemote Play on TVRequires agreement to a 3rd-party EULAThe Blackout Club EULA,https://steamcdn-a.akamaihd.net/steam/apps/599080/header.jpg?t=1576795257,15;66,"Jul 29, 2019",29.99,Mature 17+
731,https://store.steampowered.com/app/33229/Tom_Clancys_Splinter_Cell_Conviction_Deluxe_Edition/?snr=1_7_7_230_150_62,Tom Clancy's Splinter Cell Conviction™ Deluxe Edition,Single-player,https://steamcdn-a.akamaihd.net/steam/apps/33229/header.jpg?t=1579096325,37;83,"Apr 29, 2010",19.99,Mature 17+
732,https://store.steampowered.com/app/249130/LEGO_Marvel_Super_Heroes/?snr=1_7_7_230_150_62,LEGO® Marvel™ Super Heroes,Single-playerSteam AchievementsFull controller supportSteam CloudRemote Play on PhoneRemote Play on TabletRemote Play on TVRemote Play TogetherRequires agreement to a 3rd-party EULALEGO Marvel Super Heroes EULA,https://steamcdn-a.akamaihd.net/steam/apps/249130/header.jpg?t=1573497453,172;96,"Oct 22, 2013",19.99,Everyone
733,https://store.steampowered.com/app/48190/Assassins_Creed_Brotherhood/?snr=1_7_7_230_150_62,Assassin’s Creed® Brotherhood,Single-playerPartial Controller SupportRequires 3rd-Party Account: Uplay (Supports Linking to Steam Account)Requires agreement to a 3rd-party EULAAssassin's Creed Brotherhood EULA,https://steamcdn-a.akamaihd.net/steam/apps/48190/header.jpg?t=1602600648,129;86,"Mar 22, 2011",19.99,Mature 17+
734,https://store.steampowered.com/app/238010/Deus_Ex_Human_Revolution__Directors_Cut/?snr=1_7_7_230_150_62,Deus Ex: Human Revolution - Director's Cut,Single-playerSteam AchievementsSteam Trading CardsCaptions availablePartial Controller SupportSteam CloudCommentary availableRemote Play on TabletRequires agreement to a 3rd-party EULADeus Ex: Human Revolution - Director's Cut EULA,https://steamcdn-a.akamaihd.net/steam/apps/238010/header.jpg?t=1598390158,181;92,"Oct 25, 2013",19.99,Mature 17+
735,https://store.steampowered.com/app/321960/Might__Magic_Heroes_VII/?snr=1_7_7_230_150_63,Might & Magic® Heroes® VII,Single-playerSteam AchievementsSteam Trading CardsRequires 3rd-Party Account: Uplay (Supports Linking to Steam Account)Requires agreement to a 3rd-party EULAMight & Magic® Heroes® VII  EULA,https://steamcdn-a.akamaihd.net/steam/apps/321960/header.jpg?t=1527102679,31;61,"Sep 29, 2015",29.99,Teen
736,https://store.steampowered.com/app/868520/killer7/?snr=1_7_7_230_150_63,killer7,Single-playerPartial Controller SupportSteam Cloud,https://steamcdn-a.akamaihd.net/steam/apps/868520/header.jpg?t=1599768388,37;97,"Nov 15, 2018",19.99,Mature 17+
737,https://store.steampowered.com/app/1250/Killing_Floor/?snr=1_7_7_230_150_63,Killing Floor,Single-playerCross-Platform MultiplayerSteam AchievementsSteam Trading CardsSteam WorkshopValve Anti-Cheat enabledStatsIncludes level editor,https://steamcdn-a.akamaihd.net/steam/apps/1250/header.jpg?t=1551468074,137;92,"May 14, 2009",19.99,Mature 17+
738,https://store.steampowered.com/app/1144646/DRAGON_BALL_Z_KAKAROT_Season_Pass/?snr=1_7_7_230_150_63,DRAGON BALL Z: KAKAROT Season Pass,Single-playerDownloadable ContentSteam AchievementsFull controller supportSteam Cloud,https://steamcdn-a.akamaihd.net/steam/apps/1144646/header.jpg?t=1588026301,180;51,"Jan 16, 2020",24.99,Teen
739,https://store.steampowered.com/app/209100/Resident_Evil_Operation_Raccoon_City/?snr=1_7_7_230_150_63,Resident Evil: Operation Raccoon City,Single-playerFull controller supportIncorporates 3rd-party DRM: Games for Windows Live1 / GFWL Account machine activation limit,https://steamcdn-a.akamaihd.net/steam/apps/209100/header.jpg?t=1582598287,59;49,"May 18, 2012",29.99,Mature 17+
740,https://store.steampowered.com/app/1074420/Arizona_Sunshine__The_Damned_DLC/?snr=1_7_7_230_150_63,Arizona Sunshine® - The Damned DLC,Single-playerOnline PvPOnline Co-opDownloadable ContentSteam AchievementsSteam Trading CardsSteamVR CollectiblesSteam CloudSteam Leaderboards,https://steamcdn-a.akamaihd.net/steam/apps/1074420/header.jpg?t=1594131144,99;72,"Oct 3, 2019",4.99,Mature 17+
741,https://store.steampowered.com/app/274190/Broforce/?snr=1_7_7_230_150_63,Broforce,Single-playerOnline PvPShared/Split Screen PvPOnline Co-opShared/Split Screen Co-opFull controller supportIncludes level editorRemote Play on PhoneRemote Play on TabletRemote Play on TVRemote Play Together,https://steamcdn-a.akamaihd.net/steam/apps/274190/header.jpg?t=1602513500,242;98,"Oct 15, 2015",14.99,Mature 17+
742,https://store.steampowered.com/app/1148590/DOOM_64/?snr=1_7_7_230_150_63,DOOM 64,Single-playerSteam AchievementsPartial Controller SupportSteam Cloud,https://steamcdn-a.akamaihd.net/steam/apps/1148590/header.jpg?t=1586707307,106;91,"Mar 19, 2020",4.99,Mature 17+
743,https://store.steampowered.com/app/6000/STAR_WARS_Republic_Commando/?snr=1_7_7_230_150_63,STAR WARS™ Republic Commando™,Single-playerShared/Split Screen PvPSteam CloudRemote Play TogetherRequires agreement to a 3rd-party EULASTAR WARS™ Republic Commando EULA,https://steamcdn-a.akamaihd.net/steam/apps/6000/header.jpg?t=1586465290,86;93,"Mar 1, 2005",9.99,Teen
744,https://store.steampowered.com/app/428660/Deliver_Us_The_Moon/?snr=1_7_7_230_150_63,Deliver Us The Moon,Single-playerSteam AchievementsFull controller supportSteam Trading CardsSteam CloudRemote Play on TV,https://steamcdn-a.akamaihd.net/steam/apps/428660/header.jpg?t=1590487709,48;91,"Oct 10, 2019",24.99,Teen
745,https://store.steampowered.com/app/744950/Arma_3_TacOps_Mission_Pack/?snr=1_7_7_230_150_63,Arma 3 Tac-Ops Mission Pack,Single-playerDownloadable ContentSteam AchievementsSteam Trading CardsCaptions availableSteam WorkshopPartial Controller SupportSteam LeaderboardsIncludes level editor,https://steamcdn-a.akamaihd.net/steam/apps/744950/header.jpg?t=1602782269,413;52,"Nov 30, 2017",5.99,Mature 17+
746,https://store.steampowered.com/app/385970/Baldurs_Gate_Siege_of_Dragonspear/?snr=1_7_7_230_150_63,Baldur's Gate: Siege of Dragonspear,Single-playerCross-Platform MultiplayerDownloadable ContentSteam AchievementsCaptions availableSteam Cloud,https://steamcdn-a.akamaihd.net/steam/apps/385970/header.jpg?t=1600902105,613;70,"Mar 31, 2016",19.99,Teen
747,https://store.steampowered.com/app/1061350/Planet_Coaster__Classic_Rides_Collection/?snr=1_7_7_230_150_63,Planet Coaster - Classic Rides Collection,Single-playerDownloadable ContentSteam AchievementsSteam Trading CardsSteam WorkshopSteam Cloud,https://steamcdn-a.akamaihd.net/steam/apps/1061350/header.jpg?t=1591799754,43;74,"Apr 16, 2019",10.99,Everyone
748,https://store.steampowered.com/app/901735/The_Stronghold_Collection/?snr=1_7_7_230_150_63,The Stronghold Collection,Single-player,https://steamcdn-a.akamaihd.net/steam/apps/901735/header.jpg?t=1499271900,99;89,"Oct 27, 2009",24.99,Teen
749,https://store.steampowered.com/app/209160/Call_of_Duty_Ghosts/?snr=1_7_7_230_150_64,Call of Duty®: Ghosts,Single-playerSteam AchievementsFull controller supportSteam CloudValve Anti-Cheat enabledSteam LeaderboardsRemote Play on TV,https://steamcdn-a.akamaihd.net/steam/apps/209160/header.jpg?t=1571083011,26;80,"Mar 25, 2014",59.99,Mature 17+
750,https://store.steampowered.com/app/846470/Moss/?snr=1_7_7_230_150_64,Moss,Single-playerSteam AchievementsSteamVR Collectibles,https://steamcdn-a.akamaihd.net/steam/apps/846470/header.jpg?t=1593443958,23;91,"Feb 27, 2018",29.99,Everyone
751,https://store.steampowered.com/app/208200/Doom_3_BFG_Edition/?snr=1_7_7_230_150_64,Doom 3: BFG Edition,Single-playerSteam AchievementsPartial Controller SupportSteam Leaderboards,https://steamcdn-a.akamaihd.net/steam/apps/208200/header.jpg?t=1569960032,68;82,"Oct 15, 2012",19.99,Mature 17+
752,https://store.steampowered.com/app/243470/Watch_Dogs/?snr=1_7_7_230_150_64,Watch_Dogs™,Single-playerSteam Trading CardsPartial Controller SupportRequires 3rd-Party Account: Uplay (Supports Linking to Steam Account)Requires agreement to a 3rd-party EULAWatch_Dogs EULA,https://steamcdn-a.akamaihd.net/steam/apps/243470/header.jpg?t=1602605619,186;82,"May 26, 2014",29.99,Mature 17+
753,https://store.steampowered.com/app/630940/theHunter_Call_of_the_Wild__ATV_SABER_4X4/?snr=1_7_7_230_150_64,theHunter: Call of the Wild™ - ATV SABER 4X4,Single-playerOnline Co-opDownloadable ContentSteam AchievementsFull controller supportSteam Cloud,https://steamcdn-a.akamaihd.net/steam/apps/630940/header.jpg?t=1591970177,782;53,"Jun 15, 2017",3.99,Teen
754,https://store.steampowered.com/app/964570/DCL__The_Game/?snr=1_7_7_230_150_64,DCL - The Game,Single-playerOnline PvPSteam AchievementsFull controller support,https://steamcdn-a.akamaihd.net/steam/apps/964570/header.jpg?t=1590580542,21;85,"Feb 18, 2020",29.99,Everyone
755,https://store.steampowered.com/app/1009821/Dead_by_Daylight__Ash_vs_Evil_Dead/?snr=1_7_7_230_150_64,Dead by Daylight - Ash vs Evil Dead,Online PvPOnline Co-opDownloadable ContentSteam AchievementsFull controller supportSteam Trading CardsSteam Cloud,https://steamcdn-a.akamaihd.net/steam/apps/1009821/header.jpg?t=1585947656,10;60,"Apr 2, 2019",4.99,Mature 17+
756,https://store.steampowered.com/app/1225140/Hunt_Showdown__Zhong_Kui/?snr=1_7_7_230_150_64,Hunt: Showdown - Zhong Kui,Online PvPOnline Co-opDownloadable ContentSteam AchievementsFull controller supportSteam Trading CardsIn-App PurchasesSteam LeaderboardsRemote Play on TV,https://steamcdn-a.akamaihd.net/steam/apps/1225140/header.jpg?t=1587052796,101;90,"Jan 23, 2020",8.99,Mature 17+
757,https://store.steampowered.com/app/252110/Lovers_in_a_Dangerous_Spacetime/?snr=1_7_7_230_150_64,Lovers in a Dangerous Spacetime,Single-playerShared/Split Screen Co-opSteam AchievementsFull controller supportSteam Trading CardsSteam CloudRemote Play on PhoneRemote Play on TabletRemote Play on TVRemote Play Together,https://steamcdn-a.akamaihd.net/steam/apps/252110/header.jpg?t=1576170261,27;92,"Sep 9, 2015",14.99,Everyone
758,https://store.steampowered.com/app/9420/Supreme_Commander_Forged_Alliance/?snr=1_7_7_230_150_64,Supreme Commander: Forged Alliance,Single-playerRequires agreement to a 3rd-party EULAeula_9420,https://steamcdn-a.akamaihd.net/steam/apps/9420/header.jpg?t=1592488757,106;94,"Sep 28, 2011",12.99,Everyone
759,https://store.steampowered.com/app/1237980/STAR_WARS_Battlefront/?snr=1_7_7_230_150_64,STAR WARS™ Battlefront,Single-playerOnline PvPSteam AchievementsFull controller supportSteam Trading CardsIncorporates 3rd-party DRM: EA on-line activation and Origin client software installation and background use required.Requires 3rd-Party Account: EA Account (Supports Linking to Steam Account) (Supports Linking to Steam Account)Requires agreement to a 3rd-party EULAStar Wars Battlefront EULAEA Play subscription requires acceptance ofEA Play Terms,https://steamcdn-a.akamaihd.net/steam/apps/1237980/header.jpg?t=1598618868,24;70,"Nov 16, 2015",4.99,Teen
760,https://store.steampowered.com/app/329050/Devil_May_Cry_4_Special_Edition/?snr=1_7_7_230_150_64,Devil May Cry 4 Special Edition,Single-playerSteam AchievementsFull controller supportSteam Trading CardsSteam CloudRequires agreement to a 3rd-party EULADevil May Cry® 4 Special Edition EULA 1,https://steamcdn-a.akamaihd.net/steam/apps/329050/header.jpg?t=1599187916,169;89,"Jun 23, 2015",24.99,Mature 17+
761,https://store.steampowered.com/app/928600/F1_2019/?snr=1_7_7_230_150_65,F1® 2019,Single-playerOnline PvPSteam AchievementsFull controller supportSteam WorkshopIn-App PurchasesSteam CloudSteam LeaderboardsRemote Play on PhoneRemote Play on TabletRemote Play on TVRequires agreement to a 3rd-party EULAF1 2019 EULA,https://steamcdn-a.akamaihd.net/steam/apps/928600/header.jpg?t=1596053139,227;89,"Jun 27, 2019",59.99,Everyone
762,https://store.steampowered.com/app/226840/Age_of_Wonders_III/?snr=1_7_7_230_150_65,Age of Wonders III,Single-playerCross-Platform MultiplayerSteam AchievementsSteam Trading CardsSteam WorkshopSteam CloudIncludes level editorRemote Play TogetherRequires agreement to a 3rd-party EULAAge of Wonders III EULA,https://steamcdn-a.akamaihd.net/steam/apps/226840/header.jpg?t=1589900204,42;90,"Mar 31, 2014",29.99,Teen
763,https://store.steampowered.com/app/860950/Mark_of_the_Ninja_Remastered/?snr=1_7_7_230_150_65,Mark of the Ninja: Remastered,Single-playerSteam AchievementsFull controller supportSteam CloudCommentary available,https://steamcdn-a.akamaihd.net/steam/apps/860950/header.jpg?t=1602117654,62;96,"Oct 9, 2018",19.99,Mature 17+
764,https://store.steampowered.com/app/999260/FOR_HONOR__Year_3_Pass/?snr=1_7_7_230_150_65,FOR HONOR™ - Year 3 Pass,Single-playerOnline PvPOnline Co-opDownloadable ContentSteam Trading CardsIn-App PurchasesPartial Controller SupportIncorporates 3rd-party DRM: Denuvo Anti-tamper5 different PC within a day machine activation limit,https://steamcdn-a.akamaihd.net/steam/apps/999260/header.jpg?t=1581689600,129;75,"Dec 18, 2018",29.99,Mature 17+
765,https://store.steampowered.com/app/702540/Darkest_Dungeon_The_Shieldbreaker/?snr=1_7_7_230_150_65,Darkest Dungeon®: The Shieldbreaker,Single-playerDownloadable ContentSteam AchievementsSteam Trading CardsSteam WorkshopPartial Controller SupportSteam Cloud,https://steamcdn-a.akamaihd.net/steam/apps/702540/header.jpg?t=1598289148,369;78,"Oct 26, 2017",3.99,Teen
766,https://store.steampowered.com/app/40970/Stronghold_Crusader_HD/?snr=1_7_7_230_150_65,Stronghold Crusader HD,Single-playerSteam Trading CardsSteam CloudIncludes level editor,https://steamcdn-a.akamaihd.net/steam/apps/40970/header.jpg?t=1601992667,252;99,"Jul 31, 2002",9.99,Teen
767,https://store.steampowered.com/app/325724/Dying_Light_The_Following/?snr=1_7_7_230_150_65,Dying Light: The Following,Single-playerDownloadable ContentSteam AchievementsFull controller supportSteam Trading CardsSteam WorkshopSteam Cloud,https://steamcdn-a.akamaihd.net/steam/apps/325724/header.jpg?t=1561386558,52;71,"Feb 8, 2016",19.99,Mature 17+
768,https://store.steampowered.com/app/847370/Sunset_Overdrive/?snr=1_7_7_230_150_65,Sunset Overdrive,Single-playerSteam AchievementsFull controller supportSteam Trading CardsSteam CloudRemote Play on TV,https://steamcdn-a.akamaihd.net/steam/apps/847370/header.jpg?t=1572638789,66;92,"Nov 16, 2018",19.99,Mature 17+
769,https://store.steampowered.com/app/509580/The_Lord_of_the_Rings_Adventure_Card_Game__Definitive_Edition/?snr=1_7_7_230_150_65,The Lord of the Rings: Adventure Card Game - Definitive Edition,Single-playerOnline Co-opCross-Platform MultiplayerSteam AchievementsSteam Trading CardsIn-App PurchasesRequires 3rd-Party Account: Asmodee.net account Requires agreement to a 3rd-party EULAThe Lord of the Rings: Adventure Card Game EULA,https://steamcdn-a.akamaihd.net/steam/apps/509580/header.jpg?t=1600183163,21;85,"Aug 29, 2019",19.99,Everyone
770,https://store.steampowered.com/app/382900/FINAL_FANTASY_VI/?snr=1_7_7_230_150_65,FINAL FANTASY VI,Single-playerSteam AchievementsFull controller supportSteam Trading CardsSteam CloudRequires agreement to a 3rd-party EULAFINAL FANTASY VI EULA,https://steamcdn-a.akamaihd.net/steam/apps/382900/header.jpg?t=1578415704,43;81,"Dec 16, 2015",15.99,Teen
771,https://store.steampowered.com/app/40100/Supreme_Commander_2/?snr=1_7_7_230_150_65,Supreme Commander 2,Single-playerSteam AchievementsStatsSteam LeaderboardsRequires agreement to a 3rd-party EULASupreme Commander 2 EULA,https://steamcdn-a.akamaihd.net/steam/apps/40100/header.jpg?t=1592493457,55;90,"Mar 1, 2010",12.99,Everyone
772,https://store.steampowered.com/app/1026680/FINAL_FANTASY_VIII__REMASTERED/?snr=1_7_7_230_150_65,FINAL FANTASY VIII - REMASTERED,Single-playerSteam AchievementsFull controller supportSteam Trading CardsSteam CloudRemote Play on PhoneRemote Play on TabletRemote Play on TVRequires agreement to a 3rd-party EULAFINAL FANTASY VIII - REMASTERED EULA,https://steamcdn-a.akamaihd.net/steam/apps/1026680/header.jpg?t=1582570782,64;62,"Sep 3, 2019",19.99,Teen
773,https://store.steampowered.com/app/937892/Assassins_Creed_Odyssey__The_Fate_of_Atlantis/?snr=1_7_7_230_150_66,Assassin’s CreedⓇ Odyssey - The Fate of Atlantis,Single-playerDownloadable ContentSteam Trading CardsCaptions availableIn-App PurchasesPartial Controller Support,https://steamcdn-a.akamaihd.net/steam/apps/937892/header.jpg?t=1567527628,631;70,"Apr 23, 2019",24.99,Mature 17+
774,https://store.steampowered.com/app/529180/Dark_and_Light/?snr=1_7_7_230_150_66,Dark and Light,Single-playerOnline PvPLAN PvPOnline Co-opLAN Co-opSteam Workshop,https://steamcdn-a.akamaihd.net/steam/apps/529180/header.jpg?t=1574121767,60;73,"Jul 20, 2017",17.99,Teen
775,https://store.steampowered.com/app/703860/GRID/?snr=1_7_7_230_150_66,GRID,Single-playerOnline PvPSteam AchievementsFull controller supportSteam CloudRequires agreement to a 3rd-party EULAGRID (2019) EULA,https://steamcdn-a.akamaihd.net/steam/apps/703860/header.jpg?t=1587488294,117;62,"Oct 10, 2019",39.99,Everyone
776,https://store.steampowered.com/app/756010/Stellaris_Humanoids_Species_Pack/?snr=1_7_7_230_150_66,Stellaris: Humanoids Species Pack,Single-playerCross-Platform MultiplayerDownloadable ContentSteam AchievementsSteam WorkshopSteam Cloud,https://steamcdn-a.akamaihd.net/steam/apps/756010/header.jpg?t=1589806105,353;52,"Dec 7, 2017",7.99,Everyone
